S/N,LR,LDA,KNN,CART,NB,SVM,RF,MVH,MVS
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
1.0,0.5352399909329648,0.5352212856309959,0.5358697529633036,0.5208450698524827,0.5193450766479298,0.5357121054877847,0.5335799494248556,0.5379222378697646,0.5384454965007817
