S/N,LR,LDA,KNN,CART,NB,SVM,RF,MVH,MVS
1.0,0.5019885226162025,0.5012301691086698,0.5300324914360693,0.5227180928631546,0.5242894164164251,0.5025493666240796,0.5176497494066747,0.5199448927178263,0.5272909918793371
1.0,0.5067513285099227,0.5052054091207595,0.5308058892127784,0.5239669626745059,0.5277436008561758,0.5072625370078788,0.5185727045123172,0.5262472065940351,0.5293552601601881
1.0,0.5022070715561967,0.5022908820713499,0.5283461764985289,0.5197892068383954,0.5287416209319273,0.5025912891289839,0.5146591248471283,0.5218343305853281,0.5271100881069395
1.0,0.5034414697096564,0.5021955411426152,0.5298519694045282,0.5242807743553484,0.5254188956250819,0.5041672188686135,0.5190835312694169,0.521887020022101,0.5258249437156453
1.0,0.5003831114441608,0.4999389513583271,0.5244652011819158,0.5226112215208386,0.5284938251231799,0.5011288675034289,0.5137112347046959,0.5191281926499846,0.5233884045111007
1.0,0.5082806421718277,0.5071826657824077,0.5378775580920472,0.5265185806497813,0.5316355684697414,0.5085471087878883,0.5203320975277979,0.5278190153721294,0.5293991695572613
1.0,0.5044732048618975,0.5016731839719341,0.5302600894740777,0.5234191760436364,0.5276473837631862,0.5048766658532827,0.5180635955890718,0.523266394614216,0.5284206964530778
1.0,0.5064542007442245,0.5062505833908647,0.5327771507032644,0.5225360438681874,0.52833655478923,0.5073163716672213,0.5196561747491899,0.5243682666000874,0.5271862201117319
1.0,0.5055243743031649,0.5056076122070332,0.5334963320797745,0.5253217494760319,0.5331281131283049,0.5059568912928751,0.5197948869583686,0.527411658784293,0.5317790455406953
1.0,0.5050311858133507,0.5050659334298678,0.5344777464282682,0.5267426648321949,0.5298213864427771,0.5057761783909057,0.51883020021825,0.5274678620766606,0.5307617820463457
1.0,0.5079669431735272,0.5069955759684196,0.5305972310403977,0.5255399166751695,0.532562115618865,0.5082145481118465,0.5216866934588957,0.5285917278550117,0.5302615313506863
1.0,0.5058112295603929,0.504838717132716,0.5257046056597405,0.5189933553404638,0.525189501565333,0.50592050403039,0.5136928329556973,0.5206846536059322,0.5244995946533008
1.0,0.5002434448828409,0.5002098861821239,0.5350566104442873,0.5246565936292924,0.5274074136419971,0.5001572312400068,0.5201558528335647,0.5206380720228634,0.5259955749795728
1.0,0.5044768314000343,0.5034664047464462,0.5327805863709729,0.5238167200517456,0.5266524176142866,0.5045087504547833,0.5213387849607073,0.5237887517848971,0.5293121142448279
1.0,0.5043931772606538,0.5029810074495349,0.5307249072593934,0.5194532104946449,0.5274524682616397,0.5044928300213519,0.5159062768246253,0.5231573110146472,0.5267748552449021
1.0,0.5008516339554996,0.5002523812983131,0.5287111506527182,0.5223153171655962,0.5297821361238682,0.5012933909136523,0.5176400495094895,0.5204444926143148,0.5243258312746348
1.0,0.5039331312360444,0.5047281065697211,0.5327995262366007,0.5248339835460952,0.528747347044775,0.5045515146292869,0.5201801370711834,0.5245263004157503,0.5286497087719703
1.0,0.5098785657039369,0.510453386946307,0.533038272947334,0.5221123069181769,0.5325538300025638,0.5100384300359961,0.5189646350901209,0.5276908792243908,0.5288813932768582
1.0,0.502566814020937,0.5014669289272344,0.5306654591697454,0.5201392149112947,0.5289492120696249,0.5032536946018416,0.5177817029629782,0.5210279030259564,0.5262041986572978
1.0,0.5018131540862243,0.5001248959497456,0.5273371204325943,0.5191309223270729,0.5304322477014314,0.5021388779215048,0.5156913544227679,0.5202376649583303,0.5225337557226921
1.0,0.5041320550165842,0.5017820767010747,0.532582235201718,0.5241864659666413,0.5277356187928448,0.504212846099541,0.5185827079624726,0.5227647296376725,0.5278146069551298
1.0,0.5004632172332908,0.4994233528405211,0.5313566170879579,0.5207766508527067,0.5282042194920699,0.501229171063298,0.5146133067457725,0.5201903980814349,0.5241821564343214
1.0,0.5035006142463342,0.5026360401956564,0.5329123145621926,0.525414530901313,0.5258162487627629,0.5041967347956814,0.5191324814855109,0.5226213238556737,0.5278022003772933
1.0,0.507106568272271,0.5066835603093177,0.5314241599234789,0.5231396520505681,0.5283004365850594,0.5077145664745015,0.5163971748693004,0.5234153793318648,0.52771808630917
1.0,0.5041097576711342,0.5031682099460648,0.532386937959315,0.52165416959785,0.528122014128229,0.504151871046467,0.5160484247015126,0.5219095082379792,0.525254399810583
1.0,0.5018785191591482,0.5016513810498826,0.5334353570267005,0.5268588106376091,0.5292317899895451,0.5018721422471295,0.5196961885498118,0.5215557954390568,0.5258673606439481
1.0,0.5093998488720144,0.5080659888282848,0.5381277225338201,0.5293525074866626,0.5290689499185202,0.5096861315179578,0.5248073628704631,0.527841121847151,0.5345218742914941
1.0,0.4955658200919273,0.4966667032310017,0.5338497758203824,0.5210320814785845,0.5270843619927121,0.4961643874552871,0.5200161080843584,0.5162913245687932,0.5238494048878513
1.0,0.5025173693814443,0.5014552076432246,0.5317341541957563,0.5228956736503857,0.5296179944545012,0.5026368381720252,0.5173591894234234,0.5201262909136224,0.5238868246903639
1.0,0.504343541750733,0.5053389678283754,0.5281555383342903,0.5249107663500586,0.526953553658978,0.5045220768901053,0.5175048511559056,0.5236448860741556,0.5252858244419334
1.0,0.5045630450428684,0.5036114938676436,0.529969798549141,0.5212136360501531,0.5262089428222796,0.5049082031671751,0.5155355765575884,0.521793362432565,0.5263062200510212
1.0,0.5035690332461101,0.503470031284583,0.531421409549597,0.5187420456761214,0.5265975504149166,0.5039536325597538,0.5187331414556612,0.5209447433099743,0.524217511156779
1.0,0.5092403662808117,0.5081701097967191,0.5328054432198766,0.5248676204346985,0.5282984496928906,0.5097600512654974,0.5207472798031928,0.5274297569803212,0.531519528447938
1.0,0.502292061788575,0.5018182730931314,0.5301510058745088,0.5198657987719305,0.5271642769114139,0.5030674464574529,0.515123066468189,0.5186140084130626,0.524206249801512
1.0,0.502686473681946,0.5025713604165593,0.533261099224636,0.5240106812011508,0.5307430054554217,0.5026695207084871,0.5185465897583021,0.5235400016240084,0.5280039872142569
1.0,0.502803842897816,0.501402821759422,0.5342124595294326,0.5244802707471728,0.5289126339367116,0.502826140243266,0.5204506119662374,0.5219999210302348,0.5259099339480235
1.0,0.5036927793739988,0.50335922985116,0.5302815451499284,0.5203378696335198,0.5257604272112517,0.5038422585150459,0.5162437219439155,0.520747728233717,0.5251636052774707
1.0,0.5047673913832856,0.505612765708596,0.5303614600686302,0.5231630164307014,0.527402832751719,0.5051900957932687,0.5169687858090458,0.5228877122838482,0.5248003489571357
1.0,0.5092622818854051,0.5085752886219586,0.5294495754478263,0.52314709599727,0.5264780816243358,0.5094406261543493,0.5190054123724557,0.5262517874843133,0.5298360765668214
1.0,0.5061069430452071,0.5058557897566373,0.5284248680067749,0.5190799507241544,0.5246692439693625,0.5066764544102418,0.5152005345659791,0.52143774092936,0.5237109617369872
1.0,0.5064970776012702,0.506904512376993,0.5318538138567653,0.5231965406367626,0.5289582611676391,0.506675230999786,0.5185502162964389,0.5257611584979527,0.5284740366890217
1.0,0.5025975878531164,0.5010559458012611,0.5339426699282054,0.5255311711301256,0.5266246977089593,0.5029906636534895,0.520457101560798,0.5221453918922887,0.5288601629660915
1.0,0.49954350692492866,0.4988565136614819,0.5344695734945089,0.522387250020967,0.5306431618242954,0.499820167861573,0.518330443945989,0.5192996655835115,0.5263794108115036
1.0,0.5070035925264063,0.5060120275505595,0.5322192824343532,0.523739859059896,0.5302758190370808,0.5072810169447637,0.5195704555297543,0.5222009443854854,0.526585474985775
1.0,0.5024690699645213,0.5026292815427813,0.5334729676996414,0.5222241408916275,0.5308648428790279,0.5027251513895701,0.5167030826746981,0.5209301589695408,0.526140473230342
1.0,0.5068897371661312,0.5055050963899113,0.5326742531452859,0.5264921968374517,0.5292307229548618,0.5069607156693606,0.5175313476507771,0.5280378333704381,0.5320432998995033
1.0,0.5038619618623867,0.5046209316744348,0.534274276252106,0.526855756710757,0.528815653362009,0.504753570524565,0.5204566071373996,0.5238317068298292,0.5278606159269138
1.0,0.5040285848473209,0.5037668554973109,0.5328708864806867,0.5247381481939621,0.527243159290088,0.5040212535831611,0.519496613970101,0.5216809558478295,0.5286914404064463
1.0,0.5024171440094615,0.5012521973958053,0.527128956683612,0.5187509820915936,0.5262442975447371,0.5024973624811334,0.5169425928671445,0.5190635910587738,0.5229318723420862
1.0,0.506204114490338,0.5048100428752473,0.531064721011709,0.5269371985928848,0.5294658431274584,0.5063526392792438,0.5218750411779952,0.524561733326094,0.5275518450650922
1.0,0.5032431185404014,0.5020551110995822,0.5317233090760016,0.5207827587064109,0.5237835522904601,0.5037631852659435,0.5154341277751496,0.5186362275706262,0.5216936912747171
1.0,0.505683475153511,0.5048673913901846,0.5334952650450913,0.5247864476108852,0.5276870158229515,0.506417319058341,0.518943864708097,0.5235167499264172,0.5292942851071141
1.0,0.5053488149027583,0.5056771764293786,0.5342271220577525,0.5234105086864786,0.5300019084743182,0.5058885067877549,0.51863272521325,0.5249876825333575,0.52923036880973
1.0,0.5029581719874558,0.5040078926531834,0.531933190658838,0.5243059347572221,0.5299678116569722,0.5034488009738163,0.5195739693853492,0.5268001467264676,0.5297174839404957
1.0,0.5055616377299048,0.504462325247487,0.5347668921306353,0.5247631959132939,0.5304170907497131,0.5057401728692772,0.5177133966457443,0.5252695751594509,0.5296360075637122
1.0,0.5062685252111205,0.5056086792417164,0.5283512173175497,0.5217035015548006,0.5304962421867018,0.5069844617903504,0.5166062929704238,0.525757531959816,0.52852176349466
1.0,0.5079719839925481,0.5071681941245161,0.5305533216433245,0.5241322495664424,0.5277156900804202,0.5082478814474795,0.5184047454343851,0.5262333857353146,0.5303869953124293
1.0,0.5063280514886548,0.5057199406038823,0.5308484625168538,0.5227159151005576,0.5268545861921067,0.5061256138525203,0.5178947948415404,0.5224234671098171,0.5265599328430447
1.0,0.5039642086211942,0.5046142857041016,0.5301944553428393,0.5227669648913624,0.5264163430895488,0.5051494311934758,0.518260610665329,0.5243084367695829,0.5263425291256201
1.0,0.504132627627869,0.502955959730203,0.5259364028471705,0.5189005739151827,0.5243070546837107,0.5047515836323963,0.5140899170350639,0.5183296689660575,0.5227934636858776
1.0,0.5016855123618843,0.5036258873376489,0.5346387559828968,0.5238165291813174,0.5315625685796874,0.5027431713977122,0.5191690596184242,0.5231484527870612,0.5289150301654615
1.0,0.5092203593805008,0.5079767212585986,0.5344173439864788,0.5259451736882953,0.52802465181267,0.5102391498382763,0.5216826069920162,0.5283183117156476,0.531248402753713
1.0,0.5050069797636183,0.5041831829952754,0.5331982154672794,0.5223030232703016,0.5277562764923268,0.505156077163809,0.5184745787150451,0.5213558046238338,0.5269523233495911
1.0,0.5071182113683945,0.5049937315161824,0.5301220625587257,0.5190847224848607,0.5257617633042495,0.5072971282486234,0.516701668393814,0.5217929025038222,0.5245753449172366
1.0,0.5050302314612095,0.5040498151580877,0.5258694326229343,0.5155445934605906,0.5244085034661495,0.5056399474972944,0.5125416290128754,0.5181486525111179,0.5226462749899695
1.0,0.5092093233903179,0.50771036732508,0.5308875219653344,0.522784603158648,0.5253730775237262,0.5094272997190272,0.5171952386244847,0.5253832396492979,0.5293483106368847
1.0,0.506696539498439,0.506148258444171,0.5321668620558948,0.5266145286844564,0.5314107208056149,0.5068358243189024,0.5205670268299663,0.5252965315830653,0.5293225776237261
1.0,0.5031354492217166,0.5017427136996239,0.5308280738756864,0.5234888966417544,0.5247768006055054,0.5032164311751016,0.5168732195152272,0.51942310815843,0.5251793003458181
1.0,0.5038219480617648,0.5036404371834268,0.5293522913201535,0.5250266086025026,0.5272353680971853,0.5039516111729294,0.519760868328909,0.5232904879814065,0.5257637777921429
1.0,0.5047615870825517,0.504630856936704,0.5300320315073265,0.5229000636702354,0.5272824096089969,0.5051167486570138,0.5151322282487452,0.5218815974622236,0.5235808386970798
1.0,0.5057669384224632,0.5046285664915648,0.5309284901180975,0.5208041016997196,0.5256787944586958,0.505838107796121,0.5190823860468474,0.5224110950266364,0.5272558625219637
1.0,0.505100446482726,0.5025557435360982,0.5331643095203618,0.5255997465056741,0.5272333467103608,0.5052689781719428,0.52002324847809,0.5250456036595794,0.5282977919947884
1.0,0.5035761736398419,0.5035637670620053,0.5300089706801635,0.5224321137701815,0.5280995259123509,0.5040868095265132,0.5169701219020436,0.5225556115365491,0.5274119094454577
1.0,0.5094385265796384,0.5079378526805464,0.5313613888486642,0.5245562900694233,0.5299234078365005,0.5093534581593739,0.5172618271078644,0.526275308240219,0.5308627709000416
1.0,0.5030160149257915,0.5021685847190009,0.5315023915029821,0.5224863301703804,0.5302608529557907,0.5034190941763201,0.5163967149405575,0.5239913802914601,0.5271490693675338
1.0,0.5008543061414952,0.5002758238663326,0.538811852740843,0.5301050221988057,0.5293036101623739,0.5015704335911533,0.5240831406749321,0.5235421011987191,0.5315364032335106
1.0,0.5025009890192702,0.5025168749580459,0.5303299227547377,0.5254068178962965,0.5319059306822534,0.5025440567467442,0.5216808891581619,0.5243246262613287,0.5271946965984613
1.0,0.5033817180670381,0.5044824103356843,0.5288241298487384,0.5207739786667112,0.5267955980312014,0.503911979113164,0.5164596768858004,0.5206966439482564,0.5253584080964752
1.0,0.5032493045819918,0.5026596736341042,0.5312490604518152,0.5260880850468956,0.5297034446156222,0.5037601313390915,0.5170130769469755,0.5243204271119071,0.5270071123610748
1.0,0.5026906728313676,0.5019551892805696,0.5287100054301487,0.5234082182413397,0.5313619614599491,0.5029367508062609,0.5171714143156086,0.5230045088884334,0.5276270227177433
1.0,0.49996953432007823,0.4984420948678,0.5270600777550933,0.5232714147364435,0.5286729328738369,0.500098624819958,0.5153120994811152,0.5207766715495001,0.5243461072332603
1.0,0.5039640959386521,0.5042797818291215,0.5343349477522098,0.5265410688656595,0.5333698792712346,0.5041432036893092,0.5192198403509145,0.5276493384603429,0.5326676002760216
3.0,0.5052892449319935,0.5059575673881269,0.5368849214822299,0.5324951752899971,0.5568226370120251,0.5059212583135282,0.5273714633118176,0.5411465844185295,0.5401544721274788
3.0,0.5093779240688461,0.5083470650808599,0.5353371278834399,0.5350616811586764,0.5550261714402326,0.5099123842643936,0.5257827015602646,0.5396844318512888,0.5381398738512044
3.0,0.5048732991748855,0.5036346581787737,0.5337984615705504,0.5288277862822435,0.5539122309241507,0.5051637809702505,0.5239813860398794,0.5364558240627222,0.5359047052481112
3.0,0.508779816634229,0.5071422955370102,0.5362724550722632,0.5327987926502559,0.5577140548037752,0.5097752772065272,0.526394977099803,0.5420291439826936,0.5407436086519679
3.0,0.5023487158111106,0.5020696080535546,0.5333197447386279,0.5318792732123219,0.559106677643326,0.5031964150762158,0.52331623019314,0.5386465888453436,0.5390592806065964
3.0,0.5107088083736099,0.5103779655314222,0.5343970289339103,0.5335043440384738,0.5583853966921051,0.5111943965409496,0.5254467834044003,0.5410401730049561,0.5397452068353598
3.0,0.5076372018606785,0.5076030268554463,0.5368435715886102,0.5322736851056928,0.5543322631481382,0.5080256185828873,0.5257646815521224,0.5406511054835763,0.5384847284225408
3.0,0.5137866009281316,0.5139080911055369,0.539047853676982,0.5359693666300587,0.5585689726504983,0.5148303609173527,0.5296781485347694,0.5460495949901986,0.5433760177102002
3.0,0.5086373215111409,0.5087399500108049,0.5379487665596481,0.5368213432324717,0.5567025956101594,0.5091915977365711,0.5272895270062914,0.5416072030544236,0.5412868143925593
3.0,0.5085046044731243,0.5074222012709348,0.5382652504264862,0.5355429574940525,0.5585299132020177,0.509283615680139,0.5292157338771347,0.5403829210336614,0.5418894682227988
3.0,0.5129679576613515,0.5121910805237033,0.5338171323778635,0.533350778430547,0.5611235663647396,0.5133563743835604,0.524973298261927,0.5429490451614841,0.5397072926094487
3.0,0.5061057886240626,0.5046158379636084,0.5292929168191043,0.5294394892104971,0.5556648652867563,0.5067678123560638,0.5195890113548818,0.5344868530173752,0.5326240933165984
3.0,0.5093244711503602,0.5089087507583363,0.533946032007315,0.5326012049627139,0.5561209030323723,0.5102999248223474,0.5261065948791488,0.5431401432544654,0.5403278537652882
3.0,0.5036066347204762,0.5036967784544173,0.5352711901992313,0.5334148855983594,0.5586208986055581,0.5049030404670374,0.5260013286881451,0.5381311030100796,0.5376616169480246
3.0,0.5088053587769593,0.508124889602729,0.5380994691111511,0.5324830722651309,0.5578033223734613,0.5096921174905451,0.5284990338161918,0.5414250413769144,0.539468051475317
3.0,0.5134464054349596,0.5130701262322728,0.5363003658480188,0.5346303093915357,0.5605534823884201,0.513873881605649,0.5258087036317376,0.5438066351942027,0.5430592647850476
3.0,0.508626060155874,0.5072829164504714,0.537687262574722,0.5318161985845371,0.5555715894380768,0.5091614747035627,0.5271363431392211,0.5400612054773741,0.5400546284963524
3.0,0.5058324506725849,0.5056303165894205,0.5383918596107986,0.5345277935744137,0.5628250382539983,0.5069537569474823,0.5278982886902349,0.5433964155499424,0.541786492476934
3.0,0.5093282885589252,0.5078090910297177,0.5362839854858447,0.533772719358817,0.5575068454069343,0.5095410331981856,0.5255043227897658,0.5418865361770635,0.5392037189286227
3.0,0.5055974431825303,0.5059729152102735,0.5351461079783448,0.5310869355699852,0.5556930451208264,0.5065142122465824,0.5230086045538879,0.5366091988002206,0.5352191607602043
3.0,0.5084102960844173,0.5077585011676555,0.5355095551691081,0.5343026768519726,0.5580023243418873,0.5093761280471055,0.525532615306378,0.5401787655636725,0.5385411225853367
3.0,0.5133600791095835,0.5132425535179409,0.5337207244144457,0.5325746302799561,0.5591465787614059,0.5142485556570235,0.5243140593984633,0.5421064993979418,0.5412964361018583
3.0,0.509378687550559,0.5086208629610806,0.5365803497698298,0.5315396503304347,0.5566036281432881,0.5103143182923526,0.5255399465705378,0.5397798854625654,0.5399872765312598
3.0,0.5081022887043087,0.5083586736823278,0.5353117766111378,0.5310112979885914,0.5548140339069128,0.5089105467800769,0.5270182104416381,0.5405601200800358,0.5376916272984911
3.0,0.5063713008879822,0.5058170591572078,0.5376518296643783,0.5337227021080397,0.5577648355362655,0.5073846687858803,0.5268927464798951,0.5398150493145946,0.5389174362826793
3.0,0.5067373075821989,0.5081766246873606,0.5348692561712721,0.532823380440845,0.5623742321978313,0.5076627440034088,0.5252490048464302,0.5427541296599376,0.5377337406738236
3.0,0.5021698334255376,0.5025266346459676,0.5358041234313526,0.5330077198809511,0.5565374995886512,0.502784512092757,0.5249382470924397,0.5389817435194948,0.539368814950131
3.0,0.5067462439976712,0.5050992920615816,0.5343006991583787,0.5326693204095196,0.5545868176097608,0.5075365947478392,0.523747680148167,0.5396156311106564,0.5388613111781979
3.0,0.5107682564632579,0.5094630269837664,0.5402126094202099,0.5342010371991057,0.556945923211171,0.5120354153410658,0.5287342666713304,0.5439912781872792,0.5431727384044662
3.0,0.5077576250034006,0.5064021874027035,0.5370659379371695,0.5348296931008182,0.5576088668006577,0.5085853173681948,0.5271738756242756,0.5407686655698746,0.5402627922453347
3.0,0.5087691623849026,0.5086878331853167,0.5387307190109729,0.5354963759109838,0.5570762371215066,0.5097144148359951,0.5269381828403943,0.5422877067233096,0.5422986553270315
3.0,0.5073773030270647,0.5058742949896029,0.5367887043892403,0.5319389121723982,0.5574581642491547,0.5080487575979366,0.5286698559505477,0.5415533683950812,0.5404552264313137
3.0,0.509911126359282,0.5106548955263812,0.5364260206801901,0.5327838265689658,0.5579878526839959,0.5110224291840242,0.5251770719910593,0.542070190323343,0.540491041082514
3.0,0.5075116252163936,0.506283560281722,0.5312329100540124,0.5296152394813319,0.5579849896275719,0.5083500845130563,0.519656632378289,0.5386104706411731,0.5365020147063595
3.0,0.5105880034900313,0.5103449012541038,0.5366835163861228,0.5339871473372759,0.5580404294382266,0.511162095745344,0.5286600433708205,0.5421598396338857,0.543091452898111
3.0,0.5111646552487976,0.5098086450368158,0.5383470740494705,0.5364601864868475,0.5579447849565219,0.5123937090302662,0.5269976309300424,0.5426093095970548,0.5420110365880904
3.0,0.5085321335080235,0.5075497648073887,0.5329606875677144,0.5318725145594467,0.5572821104253497,0.5089018794229192,0.5237362624171275,0.5398697256435363,0.5382803820821236
3.0,0.5104885415997613,0.5091038571303109,0.5354042889781043,0.5351642751636846,0.5585633592201926,0.5110720646939448,0.527116145368482,0.5414904064498384,0.5394338764700846
3.0,0.5086547344133425,0.5072515700070073,0.536119922004364,0.5340800414450989,0.5565884711915698,0.508906156760227,0.5255197487997987,0.5407908502327826,0.5381291851072222
3.0,0.5089809526720216,0.5080949919348046,0.5391056966153177,0.5353310890190471,0.5541877466382256,0.5096629833043337,0.5285191533990448,0.5394306408713792,0.5391779859154642
3.0,0.5089177653616948,0.5095283575620345,0.533182368622447,0.5307727421482862,0.5573242238006824,0.5098347252961752,0.5236214527047109,0.5410937041113284,0.5390681388341823
3.0,0.5091907215723162,0.5087378504360941,0.5364552675489433,0.5354937037249882,0.5546973154902137,0.5099302915899937,0.5256805674839992,0.5405256415218334,0.5423067500729044
3.0,0.5074460255798109,0.5061875685538164,0.5350178936427201,0.5321010669495965,0.559069414216586,0.5081172892802546,0.5246899913549494,0.5407091392923403,0.5373334462918326
3.0,0.5061929566190381,0.5052527794816222,0.538011841187433,0.5347157595526567,0.56023863816755,0.506923095797845,0.5272652427686726,0.5422727406420196,0.5404505673531494
3.0,0.5080614332340876,0.5077621277057924,0.5360837256123071,0.5344993101873734,0.5575391462025397,0.508918181597207,0.5259345493343371,0.5414074376042846,0.5405067706455171
3.0,0.5084955553751102,0.5070319885269856,0.5321062296497341,0.5283845023606648,0.5551592702191057,0.5091962568147355,0.5218698853767887,0.5399408950171941,0.5373948812736494
3.0,0.5064221598083587,0.5051069268787117,0.5363180823031907,0.5330529653710221,0.5567949171066977,0.507261000845878,0.5256230280986336,0.5388732325312107,0.5386821252396545
3.0,0.5077680101944126,0.5066382619274413,0.5350885685929794,0.5317517096758682,0.5570681423756336,0.5082930395510894,0.5242225013836381,0.5381290034353687,0.5383165784741804
3.0,0.5042065381768337,0.504992038978409,0.5326915487656582,0.5334181303956397,0.5579272593717783,0.5051914226876916,0.5256034029391792,0.5387179490894296,0.5373021780362547
3.0,0.5081553598819382,0.5068006857629541,0.5349704358953963,0.5324822305955316,0.5584779090590716,0.5084073548401074,0.5271592130959558,0.5398706799956776,0.5393559484435517
3.0,0.5089584644561433,0.5072133867227816,0.5388226587666546,0.5373308338965735,0.5594005606117438,0.5097569099521841,0.5272296971757868,0.5445295212967359,0.5427850851639704
3.0,0.5050931060199912,0.5033168727135936,0.5353739750746677,0.5335973163341831,0.558649763733455,0.5060479801803827,0.5257420024658159,0.5401876237912584,0.5391358725401315
3.0,0.5085220518699818,0.5079318046175788,0.5389475501171128,0.533247611814254,0.5563133372183514,0.5093899489058261,0.5277786290292259,0.5401425691716157,0.5391415986529791
3.0,0.508350657124341,0.5071012491963607,0.5381665520179293,0.5339888651711302,0.5616939193993735,0.5091685369094081,0.527129584486346,0.5427865086434294,0.5399886126242576
3.0,0.5105870491378901,0.5097803525202037,0.5342694653974566,0.5310547474569217,0.5533531047501279,0.5115228707501118,0.5257175273577689,0.5414342031574706,0.5384210029955849
3.0,0.5097162108577356,0.5078912963935585,0.5345417363142511,0.529583433109125,0.5587269282782749,0.5103882380398923,0.5241147538770671,0.5419779815093467,0.5380067750723313
3.0,0.5100367811914532,0.5064166590605951,0.5340209061069959,0.5293527029563783,0.5582210641523099,0.510542567129532,0.5231497980786339,0.5374542258793303,0.5368407959186475
3.0,0.508756868489608,0.5084600442768801,0.5355415524117433,0.531996642428192,0.5561869189044673,0.5096243837845958,0.5239766142791731,0.5388114939964237,0.5385798002929608
3.0,0.5036716180525436,0.5018961482278589,0.5335086650690122,0.530470382693139,0.5577765568202753,0.5043523125918579,0.5216738246526728,0.5373035233278273,0.5352275590590474
3.0,0.5052957345265541,0.5032670463332445,0.5353948581392336,0.5301640931468847,0.5549252952690786,0.5054597980080349,0.5233809099722371,0.5389428749414424,0.5367497323272208
3.0,0.5044339453444138,0.5029717145892869,0.5357848800127547,0.5319246313849348,0.5553874408683988,0.5053207040579996,0.5265217771545437,0.5382767647425617,0.5383402119126282
3.0,0.506609553175317,0.5063206328380339,0.5351542027242178,0.5349068576456382,0.5550709570015608,0.5070460784440206,0.5237335902311319,0.5400406259657785,0.5374503992721904
3.0,0.5053995864366738,0.5054822080360268,0.5371059517377913,0.5343003082189474,0.5568520747512067,0.5064233395255839,0.5247760141273552,0.5394267452749278,0.5383969096283944
3.0,0.5086433166823031,0.5072207179869416,0.535179632184406,0.530771787796145,0.5581610434513771,0.5092164545854746,0.5269666662274347,0.5386604097040641,0.5374393632820074
3.0,0.5070446296684809,0.5070383654390042,0.5358782340493204,0.5317800021924803,0.557217048905396,0.507716275109781,0.5241151356179236,0.5410009226860473,0.5392736303971689
